index,ID1,ID2,Class,Name1,Address1,st_x1,st_y1,Name2,Address2,st_x2,st_y2
322,40140,79157,1,Aars Camping,Tolstrup Byvej 17 9600 Aars,9.506523,56.815174,Aars Camping,"Tolstrup Byvej 17, 9600 Aars, Denmark",9.506463,56.81519599999999
323,23232,70123,1,Himmerlands Ejendomskontor,Tostrupvej 3 9560 Hadsund,9.983365,56.717532999999996,Himmerlands Ejendomskontor,"Tostrupvej 3, 9560 Hadsund, Denmark",9.983325,56.717538
324,34347,74298,1,Lyngsoe Systems A/S,Lyngsø Alle 3 9600 Aars,9.499537,56.801508999999996,Lyngsoe Systems A / S,"Lyngsø Alle 3, 9600 Aars, Denmark",9.4994661,56.801522999999996
325,36260,100264,1,AO,Læsøvej 3 9800 Hjørring,10.01415,57.449977000000004,AO Håndværkerbutik,"Læsøvej 3, 9800 Hjørring, Denmark",10.014135000000001,57.449987
326,18627,21152,0,Egon Kjeldsen Tagdækning ApS,Sagavej 5 9260 Gistrup,9.998737,56.99912,C. & P. Gistrup ApS,Sagavej 5 9260 Gistrup,9.998737,56.99912
327,8613,99251,1,Entreprenørfirmaet Hildigur,Hjørringvej 303 9870 Sindal,10.152671,57.461206000000004,Entreprenørfirmaet Hildigur v/Kurthildigur-Nielsen,"Hjørringvej 303, 9870 Sindal, Denmark",10.152616,57.461208
328,43234,97400,0,OK Vodskov,Vodskovvej 17 9310 Vodskov,10.024038000000001,57.10290500000001,OK - Tankstation,"Vodskovvej 17, 9310 Vodskov, Denmark",10.023982,57.10291899999999
329,6749,6752,0,Venstre Hadsund og Omegn,Jagtvej 6 9560 Hadsund,10.103574,56.714528,Venstre Mariagerfjord,Jagtvej 6 9560 Hadsund,10.103574,56.714528
330,31012,42863,1,A/B Møgelhøj,Hasserisvej 113 9000 Aalborg,9.897704,57.044355,A/B Skovgaarden II,Hasserisvej 113 9000 Aalborg,9.897704,57.044355
331,55588,56207,0,Polarkiosken,Tannisbugtvej 123,10.1838655,57.5935402,Restaurant Tannishus,Tannisbugtvej 123,10.1838655,57.5935402
332,961,76449,1,Dagli' Brugsen Hou,Brogade 23 9370 Hals,10.371077,57.056740000000005,Dagli' Brugsen Hou,"Brogade 23, 9370 Hals, Denmark",10.371003,57.056748
333,6102,54416,1,Restaurant Kreta,Havnepladsen 1 A 9560 Hadsund,10.271647,56.804947,Restaurant Kreta,Havnepladsen 1 A,10.2716525708304,56.804924416012796
334,22597,61990,1,Hillerslev Maskinteknik,Mælkebøttevej 30 7700 Thisted,8.733487,57.010511,Hillerslev Maskinteknik v/Lars Bunch,"Mælkebøttevej 30, 7700 Thisted, Denmark",8.733426,57.0105234
335,40422,108960,0,Landinspektør Erik Støvring,Gl Visborgvej 8 9560 Hadsund,10.118839,56.722436,Støvring Erik (Landinspektør),"Gl Visborgvej 8, 9560 Hadsund, Denmark",10.1188374,56.72243420000001
336,10500,109988,1,Svens Have og Plænesevice,Sadelmagervej 32 9300 Sæby,10.52257,57.315436,Svens Have og Plænesevice v/Sven Lundgren Pallesen,"Sadelmagervej 32, 9300 Sæby, Denmark",10.522504,57.31545
337,42024,101096,1,Ejgils El-Teknik A/S,Hovedgaden 44 9760 Vrå,10.017571,57.349325,Ejgils El-Teknik A/S,"Hovedgaden 44, 9760 Vrå, Denmark",10.0175008,57.349348899999995
338,12939,34533,0,Powerby Holding ApS,Østre Alle 6 9530 Støvring,9.838610000000001,56.880151,Resource It ApS,Østre Alle 6 9530 Støvring,9.838610000000001,56.880151
339,36766,42475,1,Sindal Idrætsforenings Venner,Østerlund 30 9870 Sindal,10.208432,57.478429000000006,S.I.F.'s Venner,Østerlund 30 9870 Sindal,10.208432,57.478429000000006
340,6929,111459,1,Arkitektgruppen Limfjorden ApS,Toldbodgade 8 B 7900 Nykøbing M,8.862575999999999,56.79529599999999,Arkitektgruppen Limfjorden ApS,"Toldbodgade 8, 7900 Nykøbing Mors, Denmark",8.8626228,56.795322999999996
341,30751,99686,1,"Nordbyg ApS, Sindal",Gefionsvej 25 9870 Sindal,10.178243,57.47185989999999,Nordbyg ApS Sindal,"Gefionsvej 25, 9870 Sindal, Denmark",10.1781871,57.4718721
342,11,29838,0,Tornhøjvej 1 ApS,Rømersvej 3 9000 Aalborg,9.911242999999999,57.038019999999996,Finn Madsen Aalborg ApS,"Rømersvej 3, st. 9000 Aalborg",9.911242999999999,57.038019999999996
343,13690,112378,1,Birthe Iversen Holding ApS,Violvej 5 9240 Nibe,9.650601,56.984581000000006,Birthe Iversen Holding ApS,"Violvej 5, 9240 Nibe, Denmark",9.650536,56.984601
344,57617,109032,1,Korup Forsamlingshus,"Vester Korupvej 35, 9560 Hadsund, Denmark",10.0994991,56.777015000000006,Korup Forsamlingshus,"Vester Korupvej 35, 9560 Hadsund, Denmark",10.0994991,56.777015000000006
345,12169,34153,1,OK Øster Hurup,Kystvejen 51 9560 Hadsund,10.271293,56.804124,Dagli' Brugsen Øster Hurup,Kystvejen 51 9560 Hadsund,10.271293,56.804124
346,7478,59444,0,Hals Basketball Club,Petersborgvej 52 9000 Aalborg,9.943841,57.035028000000004,Ab5 Basketball,"Petersborgvej 52, 9000 Aalborg, Denmark",9.9437949,57.035037
347,9539,81859,1,Nordcad Systems A/S,"Vesterå 15, 2. sal 9000 Aalborg",9.918271,57.050717000000006,Nordcad Systems A / S,"Vesterå 15, 9000 Aalborg, Denmark",9.9182694,57.05072239999999
348,38423,38425,1,Fiskeauktion Nord Strandby,Auktionskaj 7 9970 Strandby,10.502804,57.494717,Fiskeauktion Nord Strandby,Auktionskaj 7 9970 Strandby,10.502804,57.494717
349,26898,32351,1,Hejslet Begravelsesforretning,Grønnegade 12 9300 Sæby,10.516239,57.333887,Sæby og Omegns Begravelsesforretning,Grønnegade 12 9300 Sæby,10.516239,57.333887
350,32796,83930,1,Henrik Grandt Jakobsen,Tuxensgade 10 9900 Frederikshavn,10.526874000000001,57.43068,Henrik Grandt Jakobsen,"Tuxensgade 10, 9900 Frederikshavn, Denmark",10.5268209,57.4306952
351,72253,72258,1,Susanne Soegaard Hansen,"Thorsens Alle 30, 9000 Aalborg, Denmark",9.878554,57.036212,Ssbh Holding ApS,"Thorsens Alle 30, 9000 Aalborg, Denmark",9.878554,57.036212
352,54292,83508,1,Limfjordens hus,Odden 17,8.86271,56.763769999999994,Limfjordens hus,"Odden 17, 7870 Roslev, Denmark",8.862721,56.763734
353,56707,94014,1,K/S Lugau,"Mariagervej 58, 9500 Hobro, Denmark",9.820257000000002,56.62854300000001,K/S Bückwitz II,"Mariagervej 58, 9500 Hobro, Denmark",9.820257000000002,56.62854300000001
354,27922,54532,1,Hotel Limfjorden,Simons Bakke 39 7700 Thisted,8.660024,56.943633999999996,Hotel Limfjorden,Simons Bakke 39,8.66002,56.94364
355,9986,54402,1,Leos Legeland,Poul Larsens Vej 12 9000 Aalborg,9.93355,57.033879000000006,Leo's Legeland,Poul Larsens Vej 12,9.933549900000001,57.03387829999999
356,594,15308,1,Lægerne Hasseris Bymidte,"Thulebakken 22, 1. tv. 9000 Aalborg",9.8856,57.036343,Hasse Kristensen,"Thulebakken 22, 1. tv. 9000 Aalborg",9.8856,57.036343
357,92790,101502,1,Geysir Heste,"Ellidshøjgårdvej 25, 9230 Svenstrup J, Denmark",9.8482569,56.940977000000004,Geysir Heste og Geysir IT I/S,"Ellidshøjgårdvej 25, 9230 Svenstrup J, Denmark",9.8482569,56.940977000000004
358,28858,32306,1,Elektromarine Holding ApS,Kuttervej 15 9990 Skagen,10.581021,57.713512,Elektromarine Service A/S,Kuttervej 15 9990 Skagen,10.581021,57.713512
359,17043,27945,1,Slagteren På Møllevej I/S,Møllevej 61 7700 Thisted,8.678087,56.957058999999994,Slagteren på Møllevej,Møllevej 61 7700 Thisted,8.678087,56.957058999999994
360,54239,54453,1,Futten,Høkervej 2,9.582909599999999,57.2518806,Futten,Høkervej 2,9.582909599999999,57.2518806
361,21577,27097,1,Frederikshavn Varme A/S,Knivholtvej 15 9900 Frederikshavn,10.492453999999999,57.448788,Frederikshavn Elhandel A/S,Knivholtvej 15 9900 Frederikshavn,10.492453999999999,57.448788
362,9705,25943,1,DUS - Byplanvejens Skole,Byplanvej 2 9210 Aalborg SØ,9.927361,57.017962,Byplanvejens Skole,Byplanvej 2 9210 Aalborg SØ,9.927361,57.017962
363,17956,75879,1,Crazy Daisy Hadsund ApS,Jacob Møllersgade 2 9560 Hadsund,10.115736,56.717544,Crazy Daisy Hadsund,"Jacob Møllersgade 2, 9560 Hadsund, Denmark",10.115734300000002,56.7175309
364,103763,109491,1,Thisted Sportigan,"Vestergade 12, 7700 Thisted, Denmark",8.6889855,56.9549461,Sportigan Thisted,"Vestergade 12, 7700 Thisted, Denmark",8.6890545,56.9549666
365,5761,19942,1,I/S Hus 140 Skagen Strand,Tranevej 108 9990 Skagen,10.4654,57.660425,I/S Hus 31 Skagen Strand,Tranevej 108 9990 Skagen,10.4654,57.660425
366,77554,78770,0,Poul Schelle Poulsen,"Søndergade 46, 7760 Hurup Thy, Denmark",8.418703,56.745513,V. Christian Baun Holding ApS,"Søndergade 38, 7760 Hurup Thy, Denmark",8.418464,56.746177
367,19739,54234,0,Revisionsfirmaet Mango Nielsen ApS,"Jernbanegade 8, 1. sal 9800 Hjørring",9.986527,57.45864,Bistro V,Svinget 4,9.986587599999998,57.4592368
368,73819,98382,0,Hansen Lene Korsgaard,"Vestergade 15, 9620 Aalestrup, Denmark",9.493502000000001,56.693946,Danske Bank,"Vestergade 8, 9620 Aalestrup, Denmark",9.4941135,56.6941649
369,19563,24917,1,Behandlingscenter Nordenfjord,Dronningensgade 18 9800 Hjørring,9.983539,57.458501,Behandlingscenter Nordenfjord,Dronningensgade 18 9800 Hjørring,9.983539,57.458501
370,41213,95772,1,Lægerne I Sjællandsgade I/S,Sjællandsgade 34 9000 Aalborg,9.938227000000001,57.040702,Lægerne Christensen Korslund Pilgaard,"Sjællandsgade 34, 9000 Aalborg, Denmark",9.9381578,57.040708900000006
371,24653,97298,1,Skellet v/Jens Lauritsen,Stenderupvej 125 9870 Sindal,10.295541,57.490359999999995,Skellet v/ Jens Lauritsen,"Stenderupvej 125, 9870 Sindal, Denmark",10.295507,57.490365000000004
372,54910,59075,1,Riverside,Limfjordsvej 12,9.9345903,57.0566711,Riverside,"Limfjordsvej 12, 9400 Nørresundby, Denmark",9.934579699999999,57.0566978
373,18387,102066,1,Rævhede Auto A/S,Rævhedevej 69 9440 Aabybro,9.699216,57.174566000000006,Rævhede Auto A / S,"Rævhedevej 69, 9440 Aabybro, Denmark",9.699155000000001,57.174583999999996
374,84131,84173,1,Skagen Tourist Bureau,"Vestre Strandvej 10, 9990 Skagen, Denmark",10.587060300000001,57.71950940000001,Skagen Købstadsjubilæum 2013,"Vestre Strandvej 10, 9990 Skagen, Denmark",10.587060300000001,57.71950940000001
375,30407,100665,1,Psykolog Birgit Lammers,"Gravensgade 15, 1. sal 9000 Aalborg",9.917524,57.048442,Psykolog Birgit Lammers,"Gravensgade 15, 9000 Aalborg, Denmark",9.917481,57.04845699999999
376,25551,40894,0,Nordjysk Flisebelægning ApS,Halsvej 190 9310 Vodskov,10.102654,57.073556999999994,"Pen, Vester Hassing ApS",Halsvej 190 9310 Vodskov,10.102654,57.073556999999994
377,8528,98017,1,Miljøanlæg Trynbakke,Trynbakkevej 5 9881 Bindslev,10.246566,57.542062,Miljøanlæg Trynbakke,"Trynbakkevej 5, 9881 Bindslev, Denmark",10.246503,57.542083
378,98201,103565,0,Skott.com,"Bredegade 7, 9000 Aalborg, Denmark",9.924211999999999,57.046647,F.s.c. Fashion I/S,"Bredegade 7, 9000 Aalborg, Denmark",9.924116099999999,57.046651100000005
379,14046,85213,0,Idrætscenter Vendsyssel,Stadionvej 17 9760 Vrå,9.949921,57.350007999999995,Vendsyssel FF ApS,"Stadionvej 17, 9760 Vrå, Denmark",9.949852,57.35003100000001
380,38598,74557,1,Deres Frisør,Bredgade 22 9700 Brønderslev,9.947733,57.269307,Deres Frisør,"Bredgade 22, 9700 Brønderslev, Denmark",9.947695,57.269290000000005
381,1147,15571,1,Asx 9000 K/S,Strandvejen 3 9000 Aalborg,9.921462,57.050788,Asx 9002 K/S,Strandvejen 3 9000 Aalborg,9.921462,57.050788
382,54705,54830,1,Gjøl Kro,Fjordgade 18,9.6998596,57.06378170000001,Gjøl Kro,Fjordgade 18,9.6998596,57.06378170000001
383,54784,80818,1,Helnan Phønix Hotel,Vesterbro 77,9.91564,57.04829,Helnan International Hotels A/S,"Vesterbro 77, 9000 Aalborg, Denmark",9.915643199999998,57.0482995
384,27028,100591,1,Brønderslev Varme A/S,Virksomhedsvej 20 9700 Brønderslev,9.952119999999999,57.25950600000001,Brønderslev Forsyning A/S,"Virksomhedsvej 20, 9700 Brønderslev, Denmark",9.952064,57.259514
385,28248,54833,1,Klochs spisested,Vesterhavsgade 164 7700 Thisted,8.367927,56.958014,Klochs Spisested,Vesterhavsgade 164,8.3679199,56.958011600000006
386,33713,100287,1,Molhøj Byg / Molhøjlandbrug,Molhøjvej 25 9560 Hadsund,10.138213,56.725692,Molhøj El Aps,"Molhøjvej 25, 9560 Hadsund, Denmark",10.138247999999999,56.7256718
387,42999,96766,1,Sahva Butik,Nytorv 11 9000 Aalborg,9.92371,57.048115,Sahva Butik,"Nytorv 11, 9000 Aalborg, Denmark",9.923645500000001,57.048139299999995
388,21174,93671,1,Ela Sol ApS,Stubben 26 9260 Gistrup,9.986339,56.991826,Ela Sol ApS,"Stubben 26, 9260 Gistrup, Denmark",9.986272099999999,56.991834999999995
389,20061,29946,1,Andelsboligforeningen Fabricius,Hasserisvej 113 9000 Aalborg,9.897704,57.044355,Andelsboligforeningen Langesgade 6,Hasserisvej 113 9000 Aalborg,9.897704,57.044355
390,11881,22293,1,Privat børnehaven Brombærhaven,Brombærvænget 14 7700 Thisted,8.666525,56.961034999999995,Privat Børnehaven Brombærhaven,Brombærvænget 14 7700 Thisted,8.666525,56.961034999999995
391,15624,103757,1,Forlaget Edutasia A/S,Gammel Gugvej 17 A 9000 Aalborg,9.930149,57.031358,Forlaget Edutasia A/S,"Gammel Gugvej 17A, 9000 Aalborg, Denmark",9.9300976,57.0313531
392,36561,77863,1,Vendsyssel Friskole,Pladsen 1 9870 Sindal,10.279594,57.507078,Vendsyssel Friskole,"Pladsen 1, 9870 Sindal, Denmark",10.279556699999999,57.507083400000006
393,42540,96902,1,Funcenter Hjørring ApS,Grønnevold 1 9800 Hjørring,10.018496,57.460693000000006,Funcenter - Hjørring,"Grønnevold 1, 9800 Hjørring, Denmark",10.01843,57.460719
394,28502,91991,1,Erhvervsgenbrugsplads Hobro,Hvedemarken 10 9500 Hobro,9.807155,56.65548100000001,Erhvervsgenbrugsplads Hobro,"Hvedemarken 10, 9500 Hobro, Denmark",9.807091999999999,56.655483
395,23465,111124,1,Lægeklinikken Kirkeplads,Kirkeplads 8 9600 Aars,9.514187,56.804404000000005,Lægeklinikken Kirkeplads I/S,"Kirkeplads 8, 9600 Aars, Denmark",9.5141317,56.8044186
396,60771,98078,1,Wind 23 ApS.,"Jernbanegade 11, 7700 Thisted, Denmark",8.690629199999998,56.953908999999996,Global Wind Power A / S,"Jernbanegade 11, 7700 Thisted, Denmark",8.690629199999998,56.953908999999996
397,85572,85577,1,Dagli'Brugsen Hundborg,"Vorupørvej 178, 7700 Thisted, Denmark",8.504529199999999,56.9277904,Dagli'Brugsen Hundborg,"Vorupørvej 178,, 7700 Thisted, Denmark",8.5045489,56.927783
398,15387,107457,1,DK Formuepleje A/S,"Vesterå 1, 1. sal 9000 Aalborg",9.917724,57.049645999999996,DK Formuepleje A/S,"Vesterå 1, 9000 Aalborg, Denmark",9.917676,57.049668000000004
399,23298,96549,1,Hotel Plesner,Holstvej 8 9990 Skagen,10.592972,57.722303000000004,Hotel Plesner,"Holstvej 8, 9990 Skagen, Denmark",10.592967,57.722288600000006
400,20077,59317,1,Variant Vinterhaver,Vonsyldsgade 58 9000 Aalborg,9.94111,57.035589,Variant Udestuer & Vinterhaver,"Vonsyldsgade 58, 9000 Aalborg, Denmark",9.9410571,57.035596999999996
401,40713,87619,1,Elsø Kirke,Kirkekrogen 3 7900 Nykøbing M,8.791158,56.803788,Elsø Kirke,"Kirkekrogen 3, 7900 Nykøbing Mors, Denmark",8.791174,56.8037985
402,22214,110959,1,Snedsted Murer,Vangsgade 9 7752 Snedsted,8.525642,56.891477,Snedsted Murer,"Vangsgade 9, 7752 Snedsted, Denmark",8.525575,56.89149499999999
403,27209,78600,1,CamillaF,Danmarksgade 50 A 9900 Frederikshavn,10.536534,57.440872999999996,CamillaF - Frederikshavn,"Danmarksgade 50A, 9900 Frederikshavn, Denmark",10.536506900000001,57.440867700000005
404,54340,81225,1,Spiret Aalborg,"Boulevarden 24, sttv",9.91812,57.04549,Spiret Aalborg,"Boulevarden 24, 9000 Aalborg, Denmark",9.918100500000001,57.0455264
405,10250,55256,1,Aalborg Universitet,Slotspladsen 4 9000 Aalborg,9.926063000000001,57.04950600000001,Aalborg Universitet,Slotspladsen 4,9.926050199999999,57.049499499999996
406,1773,76110,1,Malerfirmaet Preben Larsen's Eftf.,Priorgade 11 9000 Aalborg,9.924431,57.04405799999999,Malermester Preben Larsen´s Eftf. i Aalborg,"Priorgade 11, 9100 Aalborg, Denmark",9.924444699999999,57.044075
407,19942,23293,1,I/S Hus 31 Skagen Strand,Tranevej 108 9990 Skagen,10.4654,57.660425,I/S Hus 122 Skagen Strand,Tranevej 108 9990 Skagen,10.4654,57.660425
408,5819,34391,0,Bent Erik Rask,Gislumvej 16 9600 Aars,9.513525999999999,56.80183100000001,Landbrug v/ Hanne Studsgaard Rask,Gislumvej 16 9600 Aars,9.513525999999999,56.80183100000001
409,37986,108712,0,Skomadsen,Vingårdsgade 2 9000 Aalborg,9.919274,57.046831999999995,Cominvest ApS,"Boulevarden 4, 9000 Aalborg, Denmark",9.9202715,57.0473567
410,21166,95945,1,Jørg Andreas Døring,Solbakken 56 9240 Nibe,9.634383999999999,56.971940000000004,Jørg Andreas Døring,"Solbakken 56, 9240 Nibe, Denmark",9.6343764,56.9719076
411,19563,99354,1,Behandlingscenter Nordenfjord,Dronningensgade 18 9800 Hjørring,9.983539,57.458501,Behandlingscenter Nordenfjord,"Dronningensgade 18, 9800 Hjørring, Denmark",9.983569699999999,57.4585136
412,34693,96744,1,Migatronic Automation A/S,Knøsgårdvej 112 9440 Aabybro,9.753767,57.149035,Migatronic Automation A/S,"Knøsgårdvej 112, 9440 Aabybro, Denmark",9.753728,57.149043000000006
413,65970,90842,1,Lambertsen Jørgen Og Sigrid,"Thisted Landevej 227, 9440 Aabybro, Denmark",9.664398,57.135443,Boligmontage/Landbrug v/Jørn Søborg Lambertsen,"Thisted Landevej 227, 9440 Aabybro, Denmark",9.664398,57.135443
414,6150,40264,0,K. B. Hansson Metalstøberi ApS,Fælledvej 4 9600 Aars,9.529996,56.85795,T.M. Nielsen Udlejning ApS,Fælledvej 4 9600 Aars,9.529996,56.85795
415,37686,37878,0,"I Group ApS, MCS Copenhagen",Nordvestvej 31 9000 Aalborg,9.895453,57.05068299999999,Scandinavian Fashion Group ApS,Nordvestvej 31 9000 Aalborg,9.895453,57.05068299999999
416,111468,111469,1,Zaks v/ Helle M Nielsen,"Granlunden 1, 9310 Vodskov, Denmark",10.029293,57.105148,Frisør Zaks,"Granlunden 1, 9310 Vodskov, Denmark",10.029293,57.105148
417,9210,20061,0,A/B Nørregaardsvænget,Hasserisvej 113 9000 Aalborg,9.897704,57.044355,Andelsboligforeningen Fabricius,Hasserisvej 113 9000 Aalborg,9.897704,57.044355
418,11629,27956,1,"Længen, Nors Skoles SFO",Kirkebyvej 25 7700 Thisted,8.670592,57.023120999999996,Nors Skole,Kirkebyvej 25 7700 Thisted,8.670592,57.023120999999996
419,62,9529,1,Eb Ejendomsservice,Ritavej 19 B 9000 Aalborg,9.96199,57.027931200000005,E. B. Ejendomsservice,Ritavej 19 B 9000 Aalborg,9.96199,57.027931
420,32918,55726,1,Driftsselskabet Pakhuset A/S,Rødspættevej 6 9990 Skagen,10.586941,57.718561,Ejendomsselskabet Pakhuset Skagen,Rødspættevej 6,10.5869303,57.7185593
421,80357,106516,1,Stokholm & Sørensen Holding ApS,"Skavnshøj 28, 9240 Nibe, Denmark",9.716119,56.991096999999996,Stokholm Henrik,"Skavnshøj 28, 9240 Nibe, Denmark",9.716119,56.991096999999996
422,54227,54480,1,UNOkaffebar,Springvandspladsen 1,9.987217300000001,57.4599639,UNOkaffebar,Springvandspladsen 1,9.987217300000001,57.4599639
423,241,85515,0,Mivmedia.dk,Hvedevænget 10 9000 Aalborg,9.947707000000001,57.035339,Urban Solutions ApS,"Bygholmen 8, 9000 Aalborg, Denmark",9.946076,57.035306999999996
424,9508,10424,1,EDC Poul Erik Bech,Vesterbro 101 9000 Aalborg,9.916378,57.050803,EDC Erhverv Poul Erik Bech,Vesterbro 101 9000 Aalborg,9.916378,57.050803
425,20063,20070,1,Andelsboligforeningen Vitskølklostervej,Hasserisvej 113 9000 Aalborg,9.897704,57.044355,Andelsboligforeningen Havblik,Hasserisvej 113 9000 Aalborg,9.897704,57.044355
426,54383,54444,1,"Papegøjehaven, Restaurant",Europa Plads 2,9.9125996,57.0432587,"Papegøjehaven, Restaurant",Europa Plads 2,9.9125996,57.0432587
427,23352,40251,0,Hornum Agri Service v/ Kenneth Bøgh Madsen,Evaholmvej 40 9600 Aars,9.428227,56.844577,Hornum Agri Service,Evaholmvej 40 9600 Aars,9.4282273,56.84457710000001
428,7336,37826,0,Ite-Tradesmen ApS,Håndværkervej 18 9000 Aalborg,9.926153999999999,57.031729000000006,Nhs Industri ApS,Håndværkervej 18 9000 Aalborg,9.926153999999999,57.031729000000006
429,7465,41749,0,Lønstrup Fiskeriforening,Strandvejen 123 9800 Hjørring,9.796880999999999,57.475182,Lido Lønstrup ApS,Strandvejen 123 9800 Hjørring,9.796880999999999,57.475182
430,19261,36689,0,Viking Of Norway AS,Th. Bergs Gade 12 9900 Frederikshavn,10.535086999999999,57.440513,Epartner AS,Th. Bergs Gade 12 9900 Frederikshavn,10.535086999999999,57.440513
431,17864,40067,0,Selskabet Af 4. April 2017 2 A/S,Østergade 2 9600 Aars,9.472933,56.749651,Grotrian A/S,Østergade 2 9600 Aars,9.472933,56.749651
432,2399,23898,0,Kantinen ved Nordvestjysk Handels-Gymnasium og Morsø Gymnasium,Limfjordsvej 95 7900 Nykøbing M,8.834586999999999,56.784856999999995,Morsø Gymnasium,Limfjordsvej 95 7900 Nykøbing M,8.834586999999999,56.784856999999995
433,14058,14254,0,Super Spar Lønstrup,Strandvejen 82 9800 Hjørring,9.797365,57.471888,Lønstrup Postbutik,Strandvejen 82 9800 Hjørring,9.797365,57.471888
434,54543,54890,1,Klitten,Saltum Strandvej 221,9.625450099999998,57.29064939999999,Klitten,Saltum Strandvej 221,9.625450099999998,57.29064939999999
435,5465,12319,0,K/S Bückwitz II,Mariagervej 58 B 9500 Hobro,9.828401,56.626954000000005,Energytech Power ApS,Mariagervej 58 B 9500 Hobro,9.828401,56.626954000000005
436,26853,35333,1,Genbrugspladsen Bangsbo,Sjællandsvej 12 A 9900 Frederikshavn,10.508861,57.429573,Genbrugsplads Bangsbo,Sjællandsvej 12 A 9900 Frederikshavn,10.508861,57.429573
437,22875,82625,0,Visborggaard,Visborggaard Alle 39 9560 Hadsund,10.151722999999999,56.744195999999995,Region Nordjylland,"Visborggaard Alle 39, 9560 Hadsund, Denmark",10.1516629,56.7442
438,5401,23140,1,Schougaard og Madsen Holding ApS,Rævebakken 2 9500 Hobro,9.776207000000001,56.601836,Nr. Onsild Slagtehus ApS & Gårdbutik,Rævebakken 2 9500 Hobro,9.776207000000001,56.601836
439,93049,93059,1,Global Boiler Aalborg A/S,"Lejrevej 7, 9230 Svenstrup J, Denmark",9.851630300000002,56.9660647,Global Boiler Holding ApS,"Lejrevej 7, 9230 Svenstrup J, Denmark",9.851630300000002,56.9660647
440,17455,18265,1,Envikraft A/S,Norgesvej 1 9560 Hadsund,10.104368,56.736003000000004,Envikraft Invest A/S,Norgesvej 1 9560 Hadsund,10.104368,56.736003000000004
441,1889,3635,1,Svenstrup Kirkes Graverkontor,Skipper Clements Vej 48 9230 Svenstrup J,9.837375,56.978403,Svenstrup Kirkegård,Skipper Clements Vej 48 9230 Svenstrup J,9.837375,56.978403
442,56929,56979,0,Cebo Byg ApS,"Ledvogtervej 126, 9530 Støvring, Denmark",9.8412711,56.886186,Ingeniørfirmaet ApS,"Ledvogtervej 126, 9530 Støvring, Denmark",9.8412711,56.886186
443,81596,107899,0,Hairstyle,"Boulevarden 6, 9000 Aalborg, Denmark",9.920091000000001,57.04720179999999,Ejendomsselskabet Østerbro 82 Aalborg ApS,"Skibbrogade 3, c/o Magnus Kjøller Holding ApS, sal 3, 9000 Aalborg, Denmark",9.920093,57.04722099999999
444,927,31159,0,Kroen i Centrum,Smedegade 1 9400 Nørresundby,9.922091,57.059199,Nørresundby Boligforening - Folkets Hus,"Smedegade 1, 5. sal 9400 Nørresundby",9.922091,57.059199
445,84800,105412,0,Thy Windpower ApS,"Industrivej 5, 7760 Hurup Thy, Denmark",8.4686859,56.790673999999996,Danish Windmill Communication Ltd.,"Oddesundvej 183, 7755 Bedsted Thy, Denmark",8.4686859,56.790673999999996
446,4777,104183,0,Marcus,Storegade 19 A 7700 Thisted,8.6932,56.954815,Nordvest Data v/Kjeld Jensen,"Storegade 21B, 7700 Thisted, Denmark",8.693404899999999,56.954882999999995
447,24968,93128,0,Vita Rasmussen,Hobrovej 796 9230 Svenstrup J,9.854916000000001,56.968212,Uggerly Installation A / S (Svenstrup Pipes & Sanitary),"Lejrevej 6, 9230 Svenstrup J, Denmark",9.8552942,56.96742729999999
448,12366,34073,0,Hverdagsrehabiliteringsteam,Brogade 3 9500 Hobro,9.797358000000001,56.640330000000006,KB Kontorforsyning,Brogade 3 9500 Hobro,9.797358000000001,56.640330000000006
449,10464,42127,0,JKM ApS,Åstrupvej 10 9800 Hjørring,9.976232000000001,57.455298,Psykologklinikken v/ Morten Andersen,"Åstrupvej 10, 5. sal 9800 Hjørring",9.976232000000001,57.455298
450,108333,108334,0,UrteLiv,"Niels Ebbesens Gade 4, 1.th, 9000 Aalborg, Denmark",9.9237663,57.04558829999999,Movelife,"1 th,, Niels Ebbesens Gade 4, 9000 Aalborg, Denmark",9.9237663,57.04558829999999
451,78246,80527,0,Miss Selfrudge Retail Ltd,"Krænhavs Sti 3, 7700 Thisted, Denmark",8.482144900000002,57.041959999999996,Ck Stores B.V.,"Krænhavs Sti 3, c/o DK VAT Reg. ApS, 7700 Thisted, Denmark",8.482144900000002,57.041959999999996
452,1157,107879,0,Orkide Neglesalon,Budolfi Plads 1 9000 Aalborg,9.919476,57.047554000000005,CamillaF - Aalborg,"Budolfi Pl. 1, 9000 Aalborg, Denmark",9.9194211,57.047568999999996
453,6770,30903,0,Ukendt bruger,Ejstrupvej 4 9850 Hirtshals,9.971443199999998,57.518015000000005,Teglgården/Magelyst Kunsthåndværk,Ejstrupvej 4 9850 Hirtshals,9.971442999999999,57.518015000000005
454,8527,34907,0,Arnold Busck,Østergade 30 9800 Hjørring,9.990822999999999,57.457878,"Møller guld, sølv og ure - Metropol","Østergade 30, st. 9800 Hjørring",9.990822999999999,57.457878
455,34975,57032,0,Ak Import ApS,Godthåbsvej 5 9230 Svenstrup J,9.853812,56.971961,AalborgBikeZone,"Godthåbsvej 5, 9230 Svenstrup J, Denmark",9.8537442,56.9719843
